Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
002001,Zhejiang NHU Co. Ltd. Class A,"0,0087%",Food Products,CN,"244.648,91 USD",93.732
601901,Founder Securities Co. Ltd. Class A,"0,0087%",Investment Services,CN,"244.547,60 USD",215.699
SMC,San Miguel Corp.,"0,0086%",Diversified Industrials,PH,"244.352,02 USD",139.100
817,China Jinmao Holdings Group Ltd.,"0,0086%",Real Estate Holding and Development,HK,"243.601,53 USD",2.762.000
601618,Metallurgical Corp. of China Ltd. Class A,"0,0086%",Engineering and Contracting Services,CN,"243.335,47 USD",542.500
INCO,Vale Indonesia Tbk PT,"0,0086%",Iron and Steel,ID,"243.331,20 USD",795.600
601336,New China Life Insurance Co. Ltd. Class A,"0,0086%",Life Insurance,CN,"242.290,47 USD",54.100
694,Beijing Capital International Airport Co. Ltd. Class H,"0,0086%",Transportation Services,CN,"241.852,91 USD",714.000
000977,IEIT Systems Co. Ltd. Class A,"0,0085%",Computer Hardware,CN,"241.425,81 USD",48.192
EKGYO.E,Emlak Konut Gayrimenkul Yatirim Ortakligi AS,"0,0085%",Residential REITs,TR,"240.885,52 USD",876.694
600011,Huaneng Power International Inc. Class A,"0,0085%",Conventional Electricity,CN,"240.644,47 USD",195.200
601898,China Coal Energy Co. Ltd. Class A,"0,0085%",Coal,CN,"240.459,55 USD",131.600
000963,Huadong Medicine Co. Ltd. Class A,"0,0085%",Pharmaceuticals,CN,"240.229,50 USD",55.200
BJC-F,Berli Jucker PCL,"0,0085%",Diversified Retailers,TH,"239.320,10 USD",396.603
601881,China Galaxy Securities Co. Ltd. Class A,"0,0085%",Investment Services,CN,"238.975,09 USD",150.900
874,Guangzhou Baiyunshan Pharmaceutical Holdings Co. Ltd. Class H,"0,0085%",Pharmaceuticals,CN,"238.900,22 USD",84.000
1618,Metallurgical Corp. of China Ltd. Class H,"0,0084%",Engineering and Contracting Services,CN,"238.593,44 USD",1.098.000
601699,Shanxi Lu'an Environmental Energy Development Co. Ltd. Class A,"0,0084%",Coal,CN,"237.161,79 USD",76.000
000999,China Resources Sanjiu Medical & Pharmaceutical Co. Ltd. Class A,"0,0084%",Pharmaceuticals,CN,"236.899,26 USD",28.300
600837,Haitong Securities Co. Ltd. Class A,"0,0084%",Investment Services,CN,"236.109,22 USD",207.000
BRSAN.E,Borusan Birlesik Boru Fabrikalari Sanayi ve Ticaret AS,"0,0083%",Iron and Steel,TR,"235.812,89 USD",15.383
548,Shenzhen Expressway Co. Ltd. Class H,"0,0083%",Transportation Services,CN,"235.602,40 USD",240.000
300502,Eoptolink Technology Inc. Ltd. Class A,"0,0083%",Telecommunications Equipment,CN,"235.084,31 USD",19.700
PTBA,Bukit Asam Tbk PT,"0,0083%",Coal,ID,"234.856,80 USD",1.532.700
6049,Poly Property Services Co. Ltd.,"0,0083%",Real Estate Services,CN,"234.186,12 USD",56.200
601100,Jiangsu Hengli Hydraulic Co. Ltd. Class A,"0,0083%",Machinery: Industrial,CN,"233.791,82 USD",34.244
YF8,Yangzijiang Financial Holding Ltd.,"0,0083%",Asset Managers and Custodians,SG,"233.513,35 USD",971.200
000786,Beijing New Building Materials plc Class A,"0,0082%",Building Materials: Other,CN,"233.009,77 USD",52.398
000921,Hisense Home Appliances Group Co. Ltd. Class A,"0,0082%",Household Appliance,CN,"232.225,73 USD",41.500
600741,Huayu Automotive Systems Co. Ltd. Class A,"0,0082%",Auto Parts,CN,"231.720,91 USD",104.800
600188,Yankuang Energy Group Co. Ltd. Class A,"0,0082%",Coal,CN,"231.002,35 USD",66.650
ALARK.E,Alarko Holding AS,"0,0082%",Construction,TR,"230.928,48 USD",61.932
TLI-F,Thai Life Insurance PCL,"0,0081%",Life Insurance,TH,"229.193,80 USD",969.200
002128,Inner Mongolia Dian Tou Energy Corp. Ltd. Class A,"0,0081%",Coal,CN,"229.129,26 USD",73.200
HAGA,Hagar hf,"0,0081%",Diversified Retailers,IS,"228.959,50 USD",405.731
600023,Zhejiang Zheneng Electric Power Co. Ltd. Class A,"0,0081%",Alternative Electricity,CN,"228.527,99 USD",247.900
601939,China Construction Bank Corp. Class A,"0,0081%",Banks,CN,"228.501,30 USD",235.900
300033,Hithink RoyalFlush Information Network Co. Ltd. Class A,"0,0081%",Consumer Digital Services,CN,"227.908,83 USD",14.200
3347,Hangzhou Tigermed Consulting Co. Ltd.,"0,008%",Health Care Services,CN,"227.509,95 USD",54.100
6979,ZJLD Group Inc.,"0,008%",Distillers and Vintners,KY,"227.053,63 USD",170.800
600803,ENN Natural Gas Co. Ltd. Class A,"0,008%",Gas Distribution,CN,"227.001,15 USD",90.700
BGRIM-F,B Grimm Power PCL,"0,008%",Conventional Electricity,TH,"226.732,81 USD",335.000
VAMO3,Vamos Locacao de Caminhoes Maquinas e Equipamentos SA,"0,008%",Commercial Vehicle-Equipment Leasing,BR,"226.308,79 USD",146.664
2314,Lee & Man Paper Manufacturing Ltd.,"0,008%",Paper,KY,"225.802,25 USD",733.000
9922,Jiumaojiu International Holdings Ltd.,"0,0079%",Restaurants and Bars,KY,"224.702,97 USD",367.000
MYOR,Mayora Indah Tbk PT,"0,0079%",Food Products,ID,"224.345,85 USD",1.606.000
AVIA,Avia Avian Tbk PT,"0,0079%",Paints and Coatings,ID,"224.153,48 USD",6.808.400
601360,360 Security Technology Inc. Class A,"0,0079%",Consumer Digital Services,CN,"224.095,79 USD",197.900
300999,Yihai Kerry Arawana Holdings Co. Ltd. Class A,"0,0079%",Fruit and Grain Processing,CN,"223.904,68 USD",54.100
002241,GoerTek Inc. Class A,"0,0079%",Electrical Components,CN,"222.532,56 USD",94.087
DFM,Dubai Financial Market PJSC,"0,0079%",Investment Services,AE,"222.006,57 USD",632.125
BURG,Burgan Bank SAK,"0,0079%",Banks,KW,"221.988,71 USD",364.382
1513,Livzon Pharmaceutical Group Inc. Class H,"0,0079%",Pharmaceuticals,CN,"221.891,58 USD",65.507
2866,COSCO SHIPPING Development Co. Ltd. Class H,"0,0078%",Marine Transportation,CN,"221.315,68 USD",1.681.000
600703,Sanan Optoelectronics Co. Ltd. Class A,"0,0078%",Semiconductors,CN,"220.328,15 USD",127.800
600010,Inner Mongolia BaoTou Steel Union Co. Ltd. Class A,"0,0078%",Iron and Steel,CN,"220.187,61 USD",1.039.164
CUAN,Petrindo Jaya Kreasi Tbk PT,"0,0078%",Coal,ID,"219.092,31 USD",474.700
603799,Zhejiang Huayou Cobalt Co. Ltd. Class A,"0,0077%",Nonferrous Metals,CN,"217.713,33 USD",54.942
SNN,Societatea Nationala Nuclearelectrica SA,"0,0077%",Conventional Electricity,RO,"216.726,43 USD",21.504
603986,GigaDevice Semiconductor Inc. Class A,"0,0076%",Semiconductors,CN,"215.437,97 USD",18.840
IDBI,IDBI Bank Ltd.,"0,0076%",Banks,IN,"214.147,54 USD",208.822
300408,Chaozhou Three-Circle Group Co. Ltd. Class A,"0,0076%",Electronic Components,CN,"214.133,97 USD",53.500
601319,People's Insurance Co. Group of China Ltd. Class A,"0,0076%",Property and Casualty Insurance,CN,"213.591,18 USD",292.900
600066,Yutong Bus Co. Ltd. Class A,"0,0075%",Commercial Vehicles and Parts,CN,"212.745,68 USD",63.500
000983,Shanxi Coking Coal Energy Group Co. Ltd. Class A,"0,0075%",Coal,CN,"212.725,06 USD",140.170
UNIP6,Unipar Carbocloro SA Preference Shares,"0,0075%",Specialty Chemicals,BR,"211.758,81 USD",22.255
002648,Satellite Chemical Co. Ltd. Class A,"0,0075%",Chemicals: Diversified,CN,"211.598,51 USD",84.314
KONTR.E,Kontrolmatik Enerji Ve Muhendislik AS,"0,0074%",Engineering and Contracting Services,TR,"210.202,22 USD",33.352
688223,Jinko Solar Co. Ltd. Class A,"0,0074%",Renewable Energy Equipment,CN,"209.130,57 USD",186.497
688169,Beijing Roborock Technology Co. Ltd. Class A,"0,0074%",Household Appliance,CN,"208.316,72 USD",3.632
600039,Sichuan Road and Bridge Group Co. Ltd. Class A,"0,0074%",Construction,CN,"208.107,58 USD",192.432
1508,China Reinsurance Group Corp. Class H,"0,0074%",Reinsurance,CN,"207.939,05 USD",2.854.000
601168,Western Mining Co. Ltd. Class A,"0,0073%",Nonferrous Metals,CN,"207.693,78 USD",81.200
DOAS.E,Dogus Otomotiv Servis ve Ticaret AS,"0,0073%",Specialty Retailers,TR,"207.608,28 USD",22.069
LTG,LT Group Inc.,"0,0073%",Banks,PH,"207.594,26 USD",1.159.200
GGRM,Gudang Garam Tbk PT,"0,0073%",Tobacco,ID,"207.483,69 USD",180.300
002736,Guosen Securities Co. Ltd. Class A,"0,0073%",Investment Services,CN,"206.919,13 USD",168.219
002236,Zhejiang Dahua Technology Co. Ltd. Class A,"0,0073%",Computer Services,CN,"206.790,99 USD",91.699
601377,Industrial Securities Co. Ltd. Class A,"0,0073%",Investment Services,CN,"206.650,51 USD",280.210
670,China Eastern Airlines Corp. Ltd. Class H,"0,0073%",Airlines,CN,"206.407,74 USD",734.000
002466,Tianqi Lithium Corp. Class A,"0,0073%",Specialty Chemicals,CN,"205.023,98 USD",41.300
300394,Suzhou TFC Optical Communication Co. Ltd. Class A,"0,0072%",Telecommunications Equipment,CN,"204.708,07 USD",16.800
600221,Hainan Airlines Holding Co. Ltd. Class A,"0,0072%",Airlines,CN,"204.557,72 USD",1.093.173
AEGN,Aegean Airlines SA,"0,0072%",Airlines,GR,"203.389,01 USD",15.837
SMFT3,Smartfit Escola de Ginastica e Danca SA,"0,0072%",Recreational Services,BR,"203.130,80 USD",47.450
MALLPLAZA,Plaza SA,"0,0072%",Real Estate Holding and Development,CL,"202.737,25 USD",122.622
HEKTS.E,Hektas Ticaret TAS,"0,0072%",Chemicals: Diversified,TR,"202.587,76 USD","446.931,5"
SOKM.E,Sok Marketler Ticaret AS,"0,0071%",Food Retailers and Wholesalers,TR,"201.675,91 USD",110.945
BSDE,Bumi Serpong Damai Tbk PT,"0,0071%",Real Estate Holding and Development,ID,"201.253,02 USD",3.460.700
MPARK.E,MLP Saglik Hizmetleri AS,"0,0071%",Health Care Facilities,TR,"201.202,92 USD",23.980
601021,Spring Airlines Co. Ltd. Class A,"0,0071%",Airlines,CN,"200.868,20 USD",26.000
4071,Arabian Contracting Services Co.,"0,0071%",Media Agencies,SA,"200.131,18 USD",3.716
TUYA,Tuya Inc. ADR,"0,0071%",Software,KY,"199.634,58 USD",98.829
200725,BOE Technology Group Co. Ltd. Class B,"0,0071%",Electronic Components,CN,"199.539,91 USD",582.489
LAMDA,LAMDA Development SA,"0,0071%",Real Estate Holding and Development,GR,"199.488,23 USD",27.550
600985,Huaibei Mining Holdings Co. Ltd. Class A,"0,0071%",Coal,CN,"199.312,29 USD",73.458
6781,Advanced Energy Solution Holding Co. Ltd.,"0,007%",Electrical Components,KY,"198.802,25 USD",10.000
IRPC-F,IRPC PCL (Foreign),"0,007%",Oil Refining and Marketing,TH,"197.436,80 USD",3.823.000
SAR,Sarantis SA,"0,007%",Personal Products,GR,"196.701,99 USD",16.502
754,Hopson Development Holdings Ltd.,"0,007%",Real Estate Holding and Development,BM,"196.668,13 USD",407.038
001965,China Merchants Expressway Network & Technology Holdings Co. Ltd. Class A,"0,007%",Transportation Services,CN,"196.589,13 USD",121.600
601117,China National Chemical Engineering Co. Ltd. Class A,"0,0069%",Engineering and Contracting Services,CN,"196.397,88 USD",174.500
002049,Unigroup Guoxin Microelectronics Co. Ltd. Class A,"0,0069%",Semiconductors,CN,"196.054,05 USD",25.739
600522,Jiangsu Zhongtian Technology Co. Ltd. Class A,"0,0069%",Telecommunications Equipment,CN,"195.814,50 USD",94.500
165,China Everbright Ltd.,"0,0069%",Asset Managers and Custodians,HK,"195.670,65 USD",356.000
6806,Shenwan Hongyuan Group Co. Ltd. Class H,"0,0069%",Investment Services,CN,"194.911,90 USD",1.003.200
688041,Hygon Information Technology Co. Ltd. Class A,"0,0069%",Semiconductors,CN,"194.644,06 USD",19.841
MRPL,Mangalore Refinery & Petrochemicals Ltd.,"0,0069%",Oil Refining and Marketing,IN,"194.597,12 USD",79.957
995,Anhui Expressway Co. Ltd. Class H,"0,0069%",Transportation Services,CN,"194.090,77 USD",154.000
600600,Tsingtao Brewery Co. Ltd. Class A,"0,0068%",Brewers,CN,"193.328,66 USD",18.100
600332,Guangzhou Baiyunshan Pharmaceutical Holdings Co. Ltd. Class A,"0,0068%",Pharmaceuticals,CN,"193.119,11 USD",44.700
002028,Sieyuan Electric Co. Ltd. Class A,"0,0068%",Electronic Components,CN,"193.087,18 USD",19.900
002422,Sichuan Kelun Pharmaceutical Co. Ltd. Class A,"0,0068%",Pharmaceuticals,CN,"192.462,11 USD",43.699
600256,Guanghui Energy Co. Ltd. Class A,"0,0068%",Oil: Crude Producers,CN,"191.544,80 USD",173.800
002459,JA Solar Technology Co. Ltd. Class A,"0,0067%",Renewable Energy Equipment,CN,"190.725,03 USD",91.800
600115,China Eastern Airlines Corp. Ltd. Class A,"0,0067%",Airlines,CN,"189.186,08 USD",348.100
600183,Shengyi Technology Co. Ltd. Class A,"0,0067%",Electronic Components,CN,"188.874,72 USD",69.400
002601,LB Group Co. Ltd. Class A,"0,0066%",Specialty Chemicals,CN,"187.184,83 USD",65.000
3396,Legend Holdings Corp. Class H,"0,0066%",Computer Hardware,CN,"187.014,00 USD",213.900
600161,Beijing Tiantan Biological Products Corp. Ltd. Class A,"0,0066%",Biotechnology,CN,"186.387,08 USD",47.800
1030,Seazen Group Ltd.,"0,0066%",Real Estate Holding and Development,KY,"185.927,47 USD",1.010.122
RAJESHEXPO,Rajesh Exports Ltd.,"0,0065%",Luxury Items,IN,"184.863,05 USD",52.043
9995,Remegen Co. Ltd.,"0,0065%",Biotechnology,CN,"184.697,09 USD",57.000
002920,Huizhou Desay Sv Automotive Co. Ltd. Class A,"0,0065%",Auto Parts,CN,"183.782,08 USD",13.300
TBIG,PT Tower Bersama Infrastructure Tbk,"0,0065%",Telecommunications Equipment,ID,"183.606,84 USD",1.685.656
000423,Dong-E-E-Jiao Co. Ltd. Class A,"0,0065%",Pharmaceuticals,CN,"183.530,02 USD",19.700
002252,Shanghai RAAS Blood Products Co. Ltd. Class A,"0,0065%",Biotechnology,CN,"183.167,19 USD",187.500
991,Datang International Power Generation Co. Ltd. Class H,"0,0065%",Conventional Electricity,CN,"183.156,83 USD",890.000
LH-R,Land & Houses PCL,"0,0065%",Real Estate Holding and Development,TH,"182.930,69 USD",1.019.700
300347,Hangzhou Tigermed Consulting Co. Ltd. Class A,"0,0065%",Health Care Services,CN,"182.909,14 USD",24.650
601607,Shanghai Pharmaceuticals Holding Co. Ltd. Class A,"0,0065%",Pharmaceuticals,CN,"182.650,68 USD",73.100
600176,China Jushi Co. Ltd. Class A,"0,0065%",Chemicals and Synthetic Fibers,CN,"182.576,02 USD",115.790
CMIN3,CSN Mineracao SA,"0,0065%",Iron and Steel,BR,"182.341,58 USD",194.000
688599,Trina Solar Co. Ltd. Class A,"0,0064%",Renewable Energy Equipment,CN,"181.413,73 USD",59.742
000933,Henan Shenhuo Coal Industry & Electricity Power Co. Ltd. Class A,"0,0064%",Aluminum,CN,"181.400,53 USD",57.000
579,Beijing Jingneng Clean Energy Co. Ltd. Class H,"0,0064%",Alternative Electricity,CN,"180.792,12 USD",680.000
600733,BAIC BluePark New Energy Technology Co. Ltd. Class A,"0,0064%",Automobiles,CN,"180.404,48 USD",177.425
600362,Jiangxi Copper Co. Ltd. Class A,"0,0063%",Copper,CN,"178.820,52 USD",50.987
600096,Yunnan Yuntianhua Co. Ltd. Class A,"0,0063%",Fertilizers,CN,"178.547,91 USD",62.599
000630,Tongling Nonferrous Metals Group Co. Ltd. Class A,"0,0063%",Copper,CN,"178.093,89 USD",326.863
000807,Yunnan Aluminium Co. Ltd. Class A,"0,0063%",Aluminum,CN,"177.544,56 USD",89.300
6099,China Merchants Securities Co. Ltd. Class H,"0,0063%",Investment Services,CN,"177.242,49 USD",213.000
300413,Mango Excellent Media Co. Ltd. Class A,"0,0062%",Entertainment,CN,"176.639,54 USD",55.528
6808,Sun Art Retail Group Ltd.,"0,0062%",Diversified Retailers,HK,"176.379,04 USD",788.500
300418,Kunlun Tech Co. Ltd. Class A,"0,0062%",Electronic Entertainment,CN,"176.179,39 USD",36.700
VAKBN.E,Turkiye Vakiflar Bankasi TAO,"0,0062%",Banks,TR,"175.983,76 USD",256.021
600196,Shanghai Fosun Pharmaceutical Group Co. Ltd. Class A,"0,0062%",Pharmaceuticals,CN,"175.975,89 USD",55.200
300498,Wens Foodstuffs Group Co. Ltd. Class A,"0,0062%","Farming, Fishing, Ranching and Plantatio",CN,"174.875,07 USD",59.364
000301,Jiangsu Eastern Shenghong Co. Ltd. Class A,"0,0062%",Textile Products,CN,"174.668,24 USD",142.000
EGEEN.E,EGE Endustri VE Ticaret AS,"0,0062%",Auto Parts,TR,"174.614,12 USD",437
300896,Imeik Technology Development Co. Ltd. Class A,"0,0062%",Medical Supplies,CN,"174.343,38 USD",6.300
KVIKA,Kvika banki hf,"0,0062%",Banks,IS,"174.166,88 USD",1.563.347
NUHCM.E,Nuh Cimento Sanayi AS,"0,0062%",Cement,TR,"174.165,21 USD",21.849
2128,China Lesso Group Holdings Ltd.,"0,0061%",Building Materials: Other,KY,"172.998,78 USD",377.000
002223,Jiangsu Yuyue Medical Equipment & Supply Co. Ltd. Class A,"0,0061%",Medical Equipment,CN,"172.475,87 USD",32.200
3996,China Energy Engineering Corp. Ltd.,"0,0061%",Engineering and Contracting Services,CN,"172.463,20 USD",1.516.000
CNVRG,Converge Information and Communications Technology Solutions Inc.,"0,0061%",Telecommunications Services,PH,"171.310,53 USD",931.700
000876,New Hope Liuhe Co. Ltd. Class A,"0,0061%","Farming, Fishing, Ranching and Plantatio",CN,"171.091,16 USD",124.100
TTML,Tata Teleservices Maharashtra Ltd.,"0,006%",Telecommunications Services,IN,"170.923,23 USD",191.249
ALPA4,Alpargatas SA Preference Shares,"0,006%",Clothing and Accessories,BR,"170.692,51 USD",92.775
DXCO3,Dexco SA,"0,006%",Building Materials: Other,BR,"170.447,33 USD",124.423
600177,Youngor Fashion Co. Ltd. Class A,"0,006%",Clothing and Accessories,CN,"170.420,82 USD",155.800
002709,Guangzhou Tinci Materials Technology Co. Ltd. Class A,"0,006%",Specialty Chemicals,CN,"170.323,96 USD",63.320
002129,TCL Zhonghuan Renewable Energy Technology Co. Ltd. Class A,"0,006%",Renewable Energy Equipment,CN,"169.901,76 USD",111.750
AIA,Athens International Airport SA,"0,006%",Transportation Services,GR,"169.002,10 USD",18.847
600398,HLA Group Corp. Ltd. Class A,"0,006%",Clothing and Accessories,CN,"168.619,46 USD",126.734
603939,Yifeng Pharmacy Chain Co. Ltd. Class A,"0,006%",Drug Retailers,CN,"168.523,58 USD",27.182
300765,CSPC Innovation Pharmaceutical Co. Ltd. Class A,"0,0059%",Food Products,CN,"168.063,90 USD",39.000
600233,YTO Express Group Co. Ltd. Class A,"0,0059%",Delivery Services,CN,"167.052,47 USD",74.900
600346,Hengli Petrochemical Co. Ltd. Class A,"0,0059%",Chemicals: Diversified,CN,"166.211,79 USD",84.300
BRYAT.E,Borusan Yatirim ve Pazarlama AS,"0,0059%",Iron and Steel,TR,"165.902,65 USD",2.190
1083,Towngas Smart Energy Co. Ltd.,"0,0058%",Gas Distribution,KY,"164.993,52 USD",452.913
FESTI,Festi hf,"0,0058%",Diversified Retailers,IS,"163.926,68 USD",116.647
9696,Tianqi Lithium Corp.,"0,0058%",Specialty Chemicals,CN,"163.373,75 USD",43.400
002050,Zhejiang Sanhua Intelligent Controls Co. Ltd. Class A,"0,0058%",Electronic Equipment: Control and Filter,CN,"163.275,89 USD",51.550
AKSEN.E,Aksa Enerji Uretim AS Class B,"0,0058%",Conventional Electricity,TR,"162.872,31 USD",112.575
PGOLD,Puregold Price Club Inc.,"0,0058%",Food Retailers and Wholesalers,PH,"162.818,18 USD",378.100
600219,Shandong Nanshan Aluminum Co. Ltd. Class A,"0,0057%",Aluminum,CN,"162.413,06 USD",306.600
AHGAZ.E,Ahlatci Dogal Gaz Dagitim Enerji VE Yatirim AS,"0,0057%",Gas Distribution,TR,"162.222,91 USD",358.373
600584,JCET Group Co. Ltd. Class A,"0,0057%",Semiconductors,CN,"161.866,96 USD",45.300
002180,Ninestar Corp. Class A,"0,0057%",Computer Hardware,CN,"161.299,95 USD",43.100
811,Xinhua Winshare Publishing and Media Co. Ltd. Class H,"0,0057%",Specialty Retailers,CN,"161.176,48 USD",134.000
600415,Zhejiang China Commodities City Group Co. Ltd. Class A,"0,0057%",Diversified Retailers,CN,"161.113,93 USD",148.600
300782,Maxscend Microelectronics Co. Ltd. Class A,"0,0057%",Semiconductors,CN,"160.769,21 USD",13.460
600970,Sinoma International Engineering Co. Class A,"0,0057%",Construction,CN,"160.663,74 USD",91.800
HMSP,Hanjaya Mandala Sampoerna Tbk PT,"0,0057%",Tobacco,ID,"160.044,55 USD",3.538.400
002625,Kuang-Chi Technologies Co. Ltd. Class A,"0,0057%",Auto Parts,CN,"160.027,79 USD",63.800
000400,Xuji Electric Co. Ltd. Class A,"0,0057%",Electronic Equipment: Other,CN,"160.026,42 USD",39.200
TSKB.E,Turkiye Sinai Kalkinma Bankasi AS,"0,0056%",Banks,TR,"159.473,29 USD",464.843
601108,Caitong Securities Co. Ltd. Class A,"0,0056%",Investment Services,CN,"159.421,24 USD",160.480
1313,China Resources Building Materials Technology Holdings Ltd.,"0,0056%",Cement,KY,"158.908,91 USD",888.000
000408,Zangge Mining Co. Ltd. Class A,"0,0056%",Chemicals: Diversified,CN,"158.662,61 USD",44.199
002595,Shandong Himile Mechanical Science & Technology Co. Ltd. Class A,"0,0056%",Machinery: Industrial,CN,"157.818,09 USD",29.700
NCKL,Trimegah Bangun Persada Tbk PT,"0,0055%",Nonferrous Metals,ID,"156.446,03 USD",2.529.600
2208,Xinjiang Goldwind Science & Technology Co. Ltd. Class H,"0,0055%",Renewable Energy Equipment,CN,"156.303,15 USD",337.794
REITIR,Reitir fasteignafelag hf,"0,0055%",Real Estate Holding and Development,IS,"156.109,20 USD",271.383
600570,Hundsun Technologies Inc. Class A,"0,0055%",Software,CN,"156.032,34 USD",56.504
000661,Changchun High-Tech Industry Group Co. Ltd. Class A,"0,0055%",Pharmaceuticals,CN,"155.745,16 USD",10.800
300316,Zhejiang Jingsheng Mechanical & Electrical Co. Ltd. Class A,"0,0055%",Production Technology Equipment,CN,"155.417,69 USD",35.200
688188,Shanghai BOCHU Electronic Technology Corp. Ltd. Class A,"0,0055%",Computer Services,CN,"155.240,29 USD",5.651
600027,Huadian Power International Corp. Ltd. Class A,"0,0055%",Conventional Electricity,CN,"154.337,47 USD",169.700
INVES.E,Investco Holding AS,"0,0054%",Diversified Financial Services,TR,"153.918,21 USD",15.023
688047,Loongson Technology Corp. Ltd. Class A,"0,0054%",Semiconductors,CN,"153.284,66 USD",10.934
FREN,Smartfren Telecom Tbk PT,"0,0054%",Telecommunications Services,ID,"153.219,60 USD",55.329.300
CZG,Colt CZ Group SE,"0,0054%",Defense,CZ,"151.770,54 USD",5.163
601598,Sinotrans Ltd. Class A,"0,0054%",Transportation Services,CN,"151.246,50 USD",182.600
600745,Wingtech Technology Co. Ltd. Class A,"0,0053%",Telecommunications Equipment,CN,"151.173,30 USD",36.000
600348,Shan Xi Hua Yang Group New Energy Co. Ltd. Class A,"0,0053%",Coal,CN,"151.149,77 USD",100.050
301236,Isoftstone Information Technology Group Co. Ltd. Class A,"0,0053%",Software,CN,"150.517,00 USD",27.500
BRIS,Bank Syariah Indonesia Tbk PT,"0,0053%",Banks,ID,"149.686,51 USD",1.105.639
000012,CSG Holding Co. Ltd. Class A,"0,0053%",Glass,CN,"149.349,40 USD",192.800
ENJSA.E,Enerjisa Enerji AS,"0,0053%",Conventional Electricity,TR,"149.219,82 USD",79.508
600588,Yonyou Network Technology Co. Ltd. Class A,"0,0053%",Software,CN,"148.675,00 USD",96.050
600845,Shanghai Baosight Software Co. Ltd. Class A,"0,0053%",Software,CN,"148.563,84 USD",27.301
AKSA.E,Aksa Akrilik Kimya Sanayii AS,"0,0052%",Textile Products,TR,"147.743,99 USD",40.158
GUBRF.E,Gubre Fabrikalari TAS,"0,0052%",Fertilizers,TR,"147.182,63 USD",31.127
600418,Anhui Jianghuai Automobile Group Corp. Ltd. Class A,"0,0052%",Automobiles,CN,"146.959,32 USD",66.300
002353,Yantai Jereh Oilfield Services Group Co. Ltd. Class A,"0,0052%",Oil Equipment and Services,CN,"146.583,97 USD",30.500
900936,Inner Mongolia Eerduosi Resources Co. Ltd. Class B,"0,0052%",Iron and Steel,CN,"146.292,74 USD",142.864
300628,Yealink Network Technology Corp. Ltd. Class A,"0,0052%",Telecommunications Equipment,CN,"146.284,01 USD",28.665
GICRE,General Insurance Corp. of India,"0,0052%",Reinsurance,IN,"145.654,54 USD",34.142
900932,Shanghai Lujiazui Finance & Trade Zone Development Co. Ltd. Class B,"0,0051%",Real Estate Holding and Development,CN,"145.552,25 USD",376.104
000988,Huagong Tech Co. Ltd. Class A,"0,0051%",Electronic Components,CN,"145.101,71 USD",35.200
601058,Sailun Group Co. Ltd. Class A,"0,0051%",Tires,CN,"144.952,02 USD",70.800
9668,China Bohai Bank Co. Ltd.,"0,0051%",Banks,CN,"144.950,69 USD",1.134.000
600487,Hengtong Optic-electric Co. Ltd. Class A,"0,0051%",Electrical Components,CN,"144.907,99 USD",70.400
688396,China Resources Microelectronics Ltd. Class A,"0,0051%",Semiconductors,KY,"144.808,57 USD",27.573
002074,Gotion High-tech Co. Ltd. Class A,"0,0051%",Electrical Components,CN,"144.402,48 USD",51.700
601866,COSCO SHIPPING Development Co. Ltd. Class A,"0,0051%",Marine Transportation,CN,"143.431,64 USD",391.900
000883,Hubei Energy Group Co. Ltd. Class A,"0,0051%",Conventional Electricity,CN,"143.290,56 USD",175.917
601018,Ningbo Zhoushan Port Co. Ltd. Class A,"0,0051%",Transportation Services,CN,"143.261,17 USD",293.300
GHITHA,Ghitha Holding PJSC,"0,0051%",Food Retailers and Wholesalers,AE,"143.134,27 USD",15.186
002156,TongFu Microelectronics Co. Ltd. Class A,"0,005%",Production Technology Equipment,CN,"141.904,25 USD",44.900
600989,Ningxia Baofeng Energy Group Co. Ltd. Class A,"0,005%",Chemicals: Diversified,CN,"141.886,68 USD",62.803
600295,Inner Mongolia ERDOS Resources Co. Ltd. Class A,"0,005%",Iron and Steel,CN,"141.846,73 USD",85.697
1072,Dongfang Electric Corp. Ltd. Class H,"0,005%",Renewable Energy Equipment,CN,"141.729,57 USD",88.000
1385,Shanghai Fudan Microelectronics Group Co. Ltd. Class H,"0,005%",Semiconductors,CN,"141.461,14 USD",93.000
M,MED Life SA,"0,005%",Health Care Facilities,RO,"141.307,62 USD",127.012
601555,SooChow Securities Co. Ltd. Class A,"0,005%",Investment Services,CN,"141.190,12 USD",159.095
DOHOL.E,Dogan Sirketler Grubu Holding AS,"0,005%",Diversified Industrials,TR,"140.949,69 USD",320.387
SCCC-F,Siam City Cement PCL (Foreign),"0,005%",Cement,TH,"140.945,57 USD",39.135
002600,Lingyi iTech Guangdong Co. Class A,"0,005%",Electronic Components,CN,"140.683,69 USD",207.400
002739,Wanda Film Holding Co. Ltd. Class A,"0,005%",Entertainment,CN,"140.369,84 USD",77.700
TRUE-R,True Corp. PCL,"0,0049%",Telecommunications Services,TH,"138.879,83 USD",594.115
600132,Chongqing Brewery Co. Ltd. Class A,"0,0049%",Brewers,CN,"138.488,02 USD",14.600
DANHOS13,Concentradora Fibra Danhos SA de CV,"0,0049%",Retail REITs,MX,"137.232,59 USD",110.600
