Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
772,China Literature Ltd.,"0,001%",Consumer Digital Services,KY,"254.819,23 USD",75.800
AVIA,Avia Avian Tbk PT,"0,001%",Paints and Coatings,ID,"254.320,89 USD",7.724.700
2531,Takara Holdings Inc.,"0,001%",Distillers and Vintners,JP,"253.506,00 USD",37.600
PETDAG,Petronas Dagangan Bhd.,"0,001%",Oil Refining and Marketing,MY,"251.128,11 USD",59.700
2127,Nihon M&A Center Holdings Inc.,"0,001%",Investment Services,JP,"250.952,43 USD",54.200
090435,Amorepacific Corp. Preference Shares,"0,001%",Cosmetics,KR,"250.951,14 USD",6.352
6925,Ushio Inc.,"0,001%",Electrical Components,JP,"249.803,05 USD",18.600
011170,Lotte Chemical Corp.,"0,001%",Plastics,KR,"249.554,37 USD",3.055
1199,COSCO SHIPPING Ports Ltd.,"0,001%",Transportation Services,BM,"249.407,22 USD",360.000
DIF-F,Digital Telecommunications Infrastructure Fund,"0,001%",Infrastructure REITs,TH,"249.037,69 USD",1.182.206
1797,East Buy Holding Ltd.,"0,001%",Education Services,KY,"248.492,01 USD",106.000
KTC-F,Krungthai Card PCL,"0,0009%",Consumer Lending,TH,"248.087,12 USD",199.500
2229,Calbee Inc.,"0,0009%",Fruit and Grain Processing,JP,"247.918,80 USD",12.600
COROMANDEL,Coromandel International Ltd.,"0,0009%",Fertilizers,IN,"246.734,11 USD",15.754
016360,Samsung Securities Co. Ltd.,"0,0009%",Investment Services,KR,"246.159,47 USD",9.441
GLAXO,GlaxoSmithKline Pharmaceuticals Ltd.,"0,0009%",Pharmaceuticals,IN,"245.640,03 USD",7.828
GODREJIND,Godrej Industries Ltd.,"0,0009%",Diversified Industrials,IN,"245.616,52 USD",26.059
3406,Genius Electronic Optical Co. Ltd.,"0,0009%",Electronic Components,TW,"245.415,82 USD",15.000
RGN,Region RE Ltd.,"0,0009%",Retail REITs,AU,"245.213,00 USD",173.105
763,ZTE Corp. Class H,"0,0009%",Telecommunications Equipment,CN,"244.943,56 USD",119.320
EA-F,Energy Absolute PCL,"0,0009%",Alternative Electricity,TH,"244.250,07 USD",392.400
081660,Fila Holdings Corp.,"0,0009%",Apparel Retailers,KR,"243.704,89 USD",8.564
586,China Conch Venture Holdings Ltd.,"0,0009%",Waste and Disposal Services,KY,"243.639,87 USD",313.500
AKER,Aker ASA,"0,0009%",Diversified Financial Services,NO,"243.475,96 USD",4.091
1128,Wynn Macau Ltd.,"0,0009%",Casinos and Gambling,KY,"243.180,73 USD",256.400
HINDZINC,Hindustan Zinc Ltd.,"0,0009%",Nonferrous Metals,IN,"242.793,96 USD",29.489
601360,360 Security Technology Inc. Class A,"0,0009%",Consumer Digital Services,CN,"242.326,93 USD",214.000
2670,ABC-Mart Inc.,"0,0009%",Apparel Retailers,JP,"242.306,15 USD",12.600
881,Zhongsheng Group Holdings Ltd.,"0,0009%",Specialty Retailers,KY,"242.192,92 USD",134.000
600612,Lao Feng Xiang Co. Ltd. Class A,"0,0009%",Luxury Items,CN,"242.147,24 USD",23.400
RATCH-F,Ratchaburi Electricity Generating Holding PCL (Foreign),"0,0009%",Conventional Electricity,TH,"241.231,31 USD",311.400
002202,Goldwind Science & Technology Co. Ltd. Class A,"0,0009%",Renewable Energy Equipment,CN,"241.041,83 USD",224.600
271560,Orion Corp./Republic of Korea,"0,0009%",Food Products,KR,"240.815,57 USD",3.636
1722,Taiwan Fertilizer Co. Ltd.,"0,0009%",Fertilizers,TW,"240.279,06 USD",122.000
300124,Shenzhen Inovance Technology Co. Ltd. Class A,"0,0009%",Machinery: Industrial,CN,"239.956,80 USD",30.100
S58,SATS Ltd.,"0,0009%",Vending and Catering Service,SG,"239.717,16 USD",116.556
4118,Kaneka Corp.,"0,0009%",Chemicals: Diversified,JP,"239.172,10 USD",8.900
3048,Bic Camera Inc.,"0,0009%",Specialty Retailers,JP,"238.931,56 USD",23.900
KIO,Kumba Iron Ore Ltd.,"0,0009%",Iron and Steel,ZA,"238.887,01 USD",9.174
570,China Traditional Chinese Medicine Holdings Co. Ltd.,"0,0009%",Pharmaceuticals,HK,"238.885,65 USD",442.864
000028,China National Accord Medicines Corp. Ltd. Class A,"0,0009%",Drug Retailers,CN,"237.578,24 USD",47.320
VAPORES,Cia Sud Americana de Vapores SA,"0,0009%",Marine Transportation,CL,"236.182,97 USD",3.648.743
2282,MGM China Holdings Ltd.,"0,0009%",Casinos and Gambling,KY,"235.950,07 USD",132.800
601995,China International Capital Corp. Ltd. Class A,"0,0009%",Investment Services,CN,"235.924,57 USD",54.400
601869,Yangtze Optical Fibre & Cable Joint Stock Ltd. Co. Class A,"0,0009%",Telecommunications Equipment,CN,"235.921,00 USD",67.800
LH-R,Land & Houses PCL,"0,0009%",Real Estate Holding and Development,TH,"235.870,62 USD",1.314.800
068760,Celltrion Pharm Inc.,"0,0009%",Pharmaceuticals,KR,"234.636,81 USD",3.642
6753,Sharp Corp./Japan,"0,0009%",Electronic Components,JP,"234.608,80 USD",38.000
STARHEALTH,Star Health & Allied Insurance Co. Ltd.,"0,0009%",Life Insurance,IN,"233.215,58 USD",37.393
601696,BOC International China Co. Ltd. Class A,"0,0009%",Investment Services,CN,"233.167,40 USD",173.100
5301,Tokai Carbon Co. Ltd.,"0,0009%",Specialty Chemicals,JP,"232.608,10 USD",36.700
6103,OKUMA Corp.,"0,0009%",Machinery: Industrial,JP,"230.954,85 USD",5.400
696,TravelSky Technology Ltd. Class H,"0,0009%",Computer Services,CN,"229.505,26 USD",175.000
QL,QL Resources Bhd.,"0,0009%","Farming, Fishing, Ranching and Plantatio",MY,"229.340,34 USD",171.350
SCGP-F,SCG Packaging PCL,"0,0009%",Containers and Packaging,TH,"229.017,40 USD",253.400
RYM,Ryman Healthcare Ltd.,"0,0009%",Health Care Facilities,NZ,"228.443,16 USD",102.147
1999,Man Wah Holdings Ltd.,"0,0009%",Household Furnishings,BM,"226.987,16 USD",273.200
TLI-F,Thai Life Insurance PCL,"0,0009%",Life Insurance,TH,"226.970,92 USD",959.800
097950,CJ CheilJedang Corp.,"0,0009%",Food Products,KR,"226.680,87 USD",898
9507,Shikoku Electric Power Co. Inc.,"0,0009%",Conventional Electricity,JP,"226.471,09 USD",23.600
002506,GCL System Integration Technology Co. Ltd. Class A,"0,0009%",Renewable Energy Equipment,CN,"226.251,42 USD",734.100
6412,Heiwa Corp.,"0,0009%",Recreational Services,JP,"225.788,92 USD",17.600
3320,China Resources Pharmaceutical Group Ltd.,"0,0009%",Pharmaceuticals,HK,"225.728,11 USD",305.000
4887,Sawai Group Holdings Co. Ltd.,"0,0009%",Pharmaceuticals,JP,"225.585,29 USD",5.800
576,Zhejiang Expressway Co. Ltd. Class H,"0,0009%",Transportation Services,CN,"225.344,64 USD",345.000
600438,Tongwei Co. Ltd. Class A,"0,0009%",Renewable Energy Equipment,CN,"225.099,37 USD",71.100
ENELCHILE,Enel Chile SA,"0,0009%",Conventional Electricity,CL,"223.702,79 USD",3.906.571
552,China Communications Services Corp. Ltd. Class H,"0,0009%",Telecommunications Services,CN,"223.597,31 USD",464.000
SRE*,Sempra,"0,0009%",Multi-Utilities,US,"223.035,07 USD",2.904
HMN,CapitaLand Ascott Trust,"0,0009%",Hotel and Lodging REITs,SG,"222.657,49 USD",336.275
4902,Konica Minolta Inc.,"0,0008%",Electronic Office Equipment,JP,"222.221,52 USD",74.300
DRR,Deterra Royalties Ltd.,"0,0008%",General Mining,AU,"222.070,56 USD",72.120
600436,Zhangzhou Pientzehuang Pharmaceutical Co. Ltd. Class A,"0,0008%",Pharmaceuticals,CN,"221.754,41 USD",7.100
BERGEPAINT,Berger Paints India Ltd.,"0,0008%",Paints and Coatings,IN,"221.559,40 USD",40.204
LTTS,L&T Technology Services Ltd.,"0,0008%",Engineering and Contracting Services,IN,"221.281,70 USD",4.113
3941,Rengo Co. Ltd.,"0,0008%",Containers and Packaging,JP,"221.143,53 USD",32.800
4272,Nippon Kayaku Co. Ltd.,"0,0008%",Chemicals: Diversified,JP,"221.120,62 USD",27.200
2330,Advanced Petrochemical Co.,"0,0008%",Specialty Chemicals,SA,"220.797,50 USD",20.652
AARTIIND,Aarti Industries Ltd.,"0,0008%",Specialty Chemicals,IN,"220.416,39 USD",30.080
AIRARABIA,Air Arabia PJSC,"0,0008%",Airlines,AE,"220.297,92 USD",350.288
2196,Shanghai Fosun Pharmaceutical Group Co. Ltd. Class H,"0,0008%",Pharmaceuticals,CN,"219.834,52 USD",140.510
1888,Kingboard Laminates Holdings Ltd.,"0,0008%",Electronic Components,KY,"219.818,88 USD",204.000
4483,JMDC Inc.,"0,0008%",Professional Business Support Services,JP,"219.655,10 USD",12.600
1347,Hua Hong Semiconductor Ltd.,"0,0008%",Semiconductors,HK,"218.726,89 USD",88.205
8279,Yaoko Co. Ltd.,"0,0008%",Food Retailers and Wholesalers,JP,"218.239,84 USD",3.700
TOPGLOV,Top Glove Corp. Bhd.,"0,0008%",Medical Supplies,MY,"217.531,36 USD",975.162
001450,Hyundai Marine & Fire Insurance Co. Ltd.,"0,0008%",Property and Casualty Insurance,KR,"217.261,06 USD",9.171
1208,MMG Ltd.,"0,0008%",Copper,HK,"216.797,15 USD",444.000
6806,Shenwan Hongyuan Group Co. Ltd. Class H,"0,0008%",Investment Services,CN,"216.206,10 USD",1.112.800
3234,Mori Hills REIT Investment Corp.,"0,0008%",Office REITs,JP,"215.744,06 USD",259
2060,National Industrialization Co.,"0,0008%",Chemicals: Diversified,SA,"215.606,79 USD",68.765
601336,New China Life Insurance Co. Ltd. Class A,"0,0008%",Life Insurance,CN,"215.419,07 USD",48.100
2607,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,"0,0008%",Pharmaceuticals,CN,"215.145,69 USD",145.100
FPE,FUCHS SE,"0,0008%",Specialty Chemicals,DE,"214.017,68 USD",5.706
551,Yue Yuen Industrial Holdings Ltd.,"0,0008%",Footwear,BM,"213.839,34 USD",116.500
601992,BBMG Corp. Class A,"0,0008%",Cement,CN,"213.727,94 USD",908.400
FERTIGLB,Fertiglobe plc,"0,0008%",Fertilizers,AE,"213.544,14 USD",324.115
2810,House Foods Group Inc.,"0,0008%",Food Products,JP,"213.110,18 USD",11.600
DLEKG,Delek Group Ltd.,"0,0008%",Integrated Oil and Gas,IL,"212.746,71 USD",1.872
SEB C,Skandinaviska Enskilda Banken AB Class C,"0,0008%",Banks,SE,"212.391,02 USD",14.638
BIG,Big Shopping Centers Ltd.,"0,0008%",Real Estate Holding and Development,IL,"212.084,05 USD",2.173
RBLBANK,RBL Bank Ltd.,"0,0008%",Banks,IN,"211.580,83 USD",71.880
2357,AviChina Industry & Technology Co. Ltd. Class H,"0,0008%",Aerospace,CN,"211.313,57 USD",467.000
142,First Pacific Co. Ltd.,"0,0008%",Food Products,BM,"211.266,59 USD",440.750
004000,LOTTE Fine Chemical Co. Ltd.,"0,0008%",Chemicals: Diversified,KR,"211.048,57 USD",6.094
RRTL,RTL Group SA,"0,0008%",Radio and TV Broadcasters,LU,"210.441,39 USD",6.304
600104,SAIC Motor Corp. Ltd. Class A,"0,0008%",Automobiles,CN,"210.431,96 USD",108.700
ARI,African Rainbow Minerals Ltd.,"0,0008%",General Mining,ZA,"210.312,19 USD",17.533
2845,Far Eastern International Bank,"0,0008%",Banks,TW,"209.429,69 USD",430.747
7240,NOK Corp.,"0,0008%",Auto Parts,JP,"208.994,88 USD",15.100
8114,Descente Ltd.,"0,0008%",Clothing and Accessories,JP,"208.915,33 USD",9.800
001040,CJ Corp.,"0,0008%",Diversified Industrials,KR,"208.361,42 USD",2.092
TM,Telekom Malaysia Bhd.,"0,0008%",Telecommunications Services,MY,"208.142,52 USD",157.766
4587,PeptiDream Inc.,"0,0008%",Biotechnology,JP,"207.995,16 USD",16.600
600019,Baoshan Iron & Steel Co. Ltd. Class A,"0,0008%",Iron and Steel,CN,"207.628,01 USD",218.700
1893,Penta-Ocean Construction Co. Ltd.,"0,0008%",Engineering and Contracting Services,JP,"206.858,63 USD",51.500
GLO,Globe Telecom Inc.,"0,0008%",Telecommunications Services,PH,"206.291,18 USD",6.128
8060,Canon Marketing Japan Inc.,"0,0008%",Electronic Office Equipment,JP,"205.790,83 USD",7.300
ICBP,Indofood CBP Sukses Makmur Tbk PT,"0,0008%",Food Products,ID,"205.500,00 USD",342.500
SGM,Sims Ltd.,"0,0008%",Waste and Disposal Services,AU,"204.706,84 USD",29.011
3292,AEON REIT Investment Corp.,"0,0008%",Retail REITs,JP,"204.277,58 USD",241
TAEE11,Transmissora Alianca de Energia Eletrica S/A,"0,0008%",Conventional Electricity,BR,"204.146,62 USD",31.300
600031,Sany Heavy Industry Co. Ltd. Class A,"0,0008%",Machinery: Construction and Handling,CN,"204.143,67 USD",91.700
220,Uni-President China Holdings Ltd.,"0,0008%",Soft Drinks,KY,"203.607,41 USD",232.200
204320,HL Mando Co. Ltd.,"0,0008%",Auto Parts,KR,"202.745,44 USD",6.468
600926,Bank of Hangzhou Co. Ltd. Class A,"0,0008%",Banks,CN,"202.318,12 USD",108.200
1072,Dongfang Electric Corp. Ltd. Class H,"0,0008%",Renewable Energy Equipment,CN,"201.964,63 USD",125.400
2201,Morinaga & Co. Ltd./Japan,"0,0008%",Food Products,JP,"201.173,44 USD",12.600
TPG,TPG Telecom Ltd.,"0,0008%",Telecommunications Services,AU,"200.358,84 USD",64.789
GUJGASLTD,Gujarat Gas Ltd.,"0,0008%",Gas Distribution,IN,"200.060,37 USD",30.288
ERIC A,Telefonaktiebolaget LM Ericsson Class A,"0,0008%",Telecommunications Equipment,SE,"199.317,37 USD",32.102
3360,Ship Healthcare Holdings Inc.,"0,0008%",Medical Equipment,JP,"199.005,70 USD",13.500
ACEN,ACEN Corp.,"0,0008%",Alternative Electricity,PH,"198.978,29 USD",2.425.877
UNVR,Unilever Indonesia Tbk PT,"0,0008%",Personal Products,ID,"198.873,60 USD",1.035.800
8454,momo.com Inc.,"0,0008%",Diversified Retailers,TW,"198.562,33 USD",14.652
7282,Toyoda Gosei Co. Ltd.,"0,0008%",Auto Parts,JP,"197.645,49 USD",10.200
3923,Rakus Co. Ltd.,"0,0008%",Computer Services,JP,"197.479,40 USD",17.400
LU,Lufax Holding Ltd. ADR,"0,0008%",Consumer Lending,KY,"197.209,60 USD",44.020
601009,Bank of Nanjing Co. Ltd. Class A,"0,0008%",Banks,CN,"197.042,77 USD",138.100
300122,Chongqing Zhifei Biological Products Co. Ltd. Class A,"0,0008%",Biotechnology,CN,"196.990,90 USD",43.650
UNIP6,Unipar Carbocloro SA Preference Shares,"0,0008%",Specialty Chemicals,BR,"196.772,51 USD",20.680
2201,Yulon Motor Co. Ltd.,"0,0008%",Automobiles,TW,"196.335,34 USD",90.214
991,Datang International Power Generation Co. Ltd. Class H,"0,0007%",Conventional Electricity,CN,"195.092,89 USD",948.000
SITES1A-1,Operadora De Sites Mexicanos SAB de CV,"0,0007%",Telecommunications Services,MX,"194.804,15 USD",188.970
TOASO.E,Tofas Turk Otomobil Fabrikasi AS,"0,0007%",Automobiles,TR,"194.475,81 USD",20.288
SIRI,Sirius XM Holdings Inc.,"0,0007%",Radio and TV Broadcasters,US,"194.137,26 USD",68.843
6865,Flat Glass Group Co. Ltd.,"0,0007%",Glass,CN,"194.126,56 USD",96.000
2206,Ezaki Glico Co. Ltd.,"0,0007%",Food Products,JP,"193.770,08 USD",7.500
4206,Aica Kogyo Co. Ltd.,"0,0007%",Specialty Chemicals,JP,"193.533,36 USD",8.800
00680K,Mirae Asset Daewoo Co. Ltd. Preference Shares,"0,0007%",Investment Services,KR,"193.236,61 USD",75.259
GMAT3,Grupo Mateus SA,"0,0007%",Diversified Retailers,BR,"192.877,27 USD",130.300
303,VTech Holdings Ltd.,"0,0007%",Telecommunications Equipment,BM,"192.723,71 USD",26.900
7956,Pigeon Corp.,"0,0007%",Personal Products,JP,"192.500,56 USD",20.100
900934,Shanghai Jinjiang International Hotels Co. Ltd. Class B,"0,0007%",Hotels and Motels,CN,"192.477,60 USD",127.300
SVITZR,Svitzer A/S,"0,0007%",Transportation Services,DK,"191.807,97 USD",4.890
CUERVO*,Becle SAB de CV,"0,0007%",Distillers and Vintners,MX,"191.675,26 USD",104.700
9003,Sotetsu Holdings Inc.,"0,0007%",Travel and Tourism,JP,"191.256,80 USD",12.300
000895,Henan Shuanghui Investment & Development Co. Ltd. Class A,"0,0007%",Food Products,CN,"190.365,10 USD",54.600
8876,Relo Group Inc.,"0,0007%",Real Estate Services,JP,"189.621,05 USD",18.800
EMAARDEV,Emaar Development PJSC,"0,0007%",Real Estate Holding and Development,AE,"188.656,94 USD",93.389
EMTK,Elang Mahkota Teknologi Tbk PT,"0,0007%",Radio and TV Broadcasters,ID,"188.302,97 USD",7.216.800
PCO,Pepco Group NV,"0,0007%",Diversified Retailers,NL,"188.113,83 USD",30.465
BATAINDIA,Bata India Ltd.,"0,0007%",Footwear,IN,"187.842,67 USD",11.483
BBL-F,Bangkok Bank PCL (Foreign),"0,0007%",Banks,TH,"187.367,49 USD",50.500
300433,Lens Technology Co. Ltd. Class A,"0,0007%",Electronic Components,CN,"187.146,31 USD",88.900
600115,China Eastern Airlines Corp. Ltd. Class A,"0,0007%",Airlines,CN,"186.414,33 USD",343.000
MYOR,Mayora Indah Tbk PT,"0,0007%",Food Products,ID,"185.916,49 USD",1.330.900
9031,Nishi-Nippon Railroad Co. Ltd.,"0,0007%",Railroads,JP,"185.885,01 USD",11.800
2007,Country Garden Holdings Co. Ltd.,"0,0007%",Real Estate Holding and Development,KY,"185.399,09 USD",2.990.602
6754,Anritsu Corp.,"0,0007%",Telecommunications Equipment,JP,"185.057,11 USD",25.200
020150,Lotte Energy Materials Corp.,"0,0007%",Electronic Components,KR,"183.929,80 USD",5.350
QAMC,Qatar Aluminum Manufacturing Co.,"0,0007%",Aluminum,QA,"183.340,83 USD",494.477
139480,E-MART Inc.,"0,0007%",Diversified Retailers,KR,"182.808,64 USD",4.129
TOWR,Sarana Menara Nusantara Tbk PT,"0,0007%",Telecommunications Services,ID,"181.574,03 USD",4.276.200
LIVEPOLC-1,El Puerto de Liverpool SAB de CV,"0,0007%",Diversified Retailers,MX,"180.033,42 USD",23.800
010620,HD HYUNDAI MIPO,"0,0007%",Marine Transportation,KR,"179.020,33 USD",3.433
6004,Catrion Catering Holding Co.,"0,0007%",Professional Business Support Services,SA,"178.425,09 USD",6.029
600048,Poly Developments and Holdings Group Co. Ltd. Class A,"0,0007%",Real Estate Holding and Development,CN,"178.021,59 USD",126.600
HARTA,Hartalega Holdings Bhd.,"0,0007%",Medical Supplies,MY,"177.713,19 USD",266.400
2498,HTC Corp.,"0,0007%",Telecommunications Equipment,TW,"176.316,60 USD",131.000
AWL,Adani Wilmar Ltd.,"0,0007%",Food Products,IN,"175.741,36 USD",41.235
PGAS,Perusahaan Gas Negara Tbk PT,"0,0007%",Gas Distribution,ID,"175.598,77 USD",1.806.000
COLBUN,Colbun SA,"0,0007%",Alternative Electricity,CL,"175.379,80 USD",1.342.737
PSSA3,Porto Seguro SA,"0,0007%",Full Line Insurance,BR,"174.967,89 USD",30.300
UI,Ubiquiti Inc.,"0,0007%",Telecommunications Equipment,US,"174.941,52 USD",1.222
CPFE3,CPFL Energia SA,"0,0007%",Conventional Electricity,BR,"174.527,43 USD",26.900
002001,Zhejiang NHU Co. Ltd. Class A,"0,0007%",Food Products,CN,"173.268,18 USD",66.384
4161,BinDawood Holding Co.,"0,0007%",Food Retailers and Wholesalers,SA,"172.553,02 USD",84.380
TTML,Tata Teleservices Maharashtra Ltd.,"0,0007%",Telecommunications Services,IN,"172.489,03 USD",193.001
2222,Kotobuki Spirits Co. Ltd.,"0,0007%",Food Products,JP,"171.279,71 USD",15.500
CIEL3,Cielo SA,"0,0007%",Transaction Processing Services,BR,"170.571,53 USD",160.089
659,NWS Holdings Ltd.,"0,0007%",Engineering and Contracting Services,BM,"170.515,19 USD",200.000
2386,Sinopec Engineering Group Co. Ltd. Class H,"0,0007%",Engineering and Contracting Services,CN,"170.439,77 USD",253.500
263750,Pearl Abyss Corp.,"0,0007%",Electronic Entertainment,KR,"170.075,08 USD",5.681
489,Dongfeng Motor Group Co. Ltd. Class H,"0,0006%",Automobiles,CN,"169.456,82 USD",524.000
002236,Zhejiang Dahua Technology Co. Ltd. Class A,"0,0006%",Computer Services,CN,"169.358,48 USD",75.100
8410,Seven Bank Ltd.,"0,0006%",Banks,JP,"169.076,14 USD",100.300
USIM3,Usinas Siderurgicas de Minas Gerais S/A Usiminas,"0,0006%",Iron and Steel,BR,"169.060,00 USD",127.300
1579,Yihai International Holding Ltd.,"0,0006%",Food Products,KY,"168.429,13 USD",91.000
361610,SK IE Technology Co. Ltd.,"0,0006%",Electrical Components,KR,"167.607,31 USD",5.378
8570,AEON Financial Service Co. Ltd.,"0,0006%",Consumer Lending,JP,"167.094,40 USD",19.900
601169,Bank of Beijing Co. Ltd. Class A,"0,0006%",Banks,CN,"166.721,57 USD",208.200
HARL,Harel Insurance Investments & Financial Services Ltd.,"0,0006%",Full Line Insurance,IL,"166.102,26 USD",19.463
8424,Fuyo General Lease Co. Ltd.,"0,0006%",Rental and Leasing Services: Consumer,JP,"165.974,10 USD",2.100
MULT3,Multiplan Empreendimentos Imobiliarios SA,"0,0006%",Real Estate Holding and Development,BR,"165.961,78 USD",38.426
NUF,Nufarm Ltd.,"0,0006%",Fertilizers,AU,"165.717,25 USD",55.745
383220,F&F Co. Ltd. / New,"0,0006%",Clothing and Accessories,KR,"165.497,82 USD",3.420
9698,GDS Holdings Ltd. Class A,"0,0006%",Computer Services,KY,"165.396,76 USD",171.385
IFL,Insignia Financial Ltd.,"0,0006%",Asset Managers and Custodians,AU,"164.908,58 USD",112.711
6136,OSG Corp.,"0,0006%",Machinery: Tools,JP,"162.957,78 USD",13.200
600196,Shanghai Fosun Pharmaceutical Group Co. Ltd. Class A,"0,0006%",Pharmaceuticals,CN,"162.905,22 USD",51.100
010060,OCI Holdings Co. Ltd.,"0,0006%",Chemicals: Diversified,KR,"162.369,00 USD",2.320
600893,AECC Aviation Power Co. Ltd. Class A,"0,0006%",Aerospace,CN,"162.218,51 USD",31.600
152,Shenzhen International Holdings Ltd.,"0,0006%",Transportation Services,BM,"162.014,99 USD",195.000
8572,Acom Co. Ltd.,"0,0006%",Consumer Lending,JP,"161.027,52 USD",62.900
GTCAP,GT Capital Holdings Inc.,"0,0006%",Automobiles,PH,"160.509,33 USD",15.603
002466,Tianqi Lithium Corp. Class A,"0,0006%",Specialty Chemicals,CN,"159.849,20 USD",32.200
6781,Advanced Energy Solution Holding Co. Ltd.,"0,0006%",Electrical Components,KY,"159.041,80 USD",8.000
1802,Taiwan Glass Industry Corp.,"0,0006%",Glass,TW,"158.987,59 USD",283.760
1973,NEC Networks & System Integration Corp.,"0,0006%",Computer Services,JP,"158.650,93 USD",11.200
ABC,Adbri Ltd.,"0,0006%",Cement,AU,"158.066,67 USD",74.741
HEKTS.E,Hektas Ticaret TAS,"0,0006%",Chemicals: Diversified,TR,"157.651,04 USD",347.796
9449,GMO internet group Inc.,"0,0006%",Consumer Digital Services,JP,"157.561,49 USD",10.000
CENCOSHOPP,Cencosud Shopping SA,"0,0006%",Real Estate Holding and Development,CL,"157.559,69 USD",96.530
2689,Nine Dragons Paper Holdings Ltd.,"0,0006%",Paper,BM,"157.497,75 USD",302.000
ENRG,Energix-Renewable Energies Ltd.,"0,0006%",Alternative Electricity,IL,"156.024,91 USD",37.889
SMTO3,Sao Martinho S/A,"0,0006%",Sugar,BR,"155.945,85 USD",30.200
2327,NS Solutions Corp.,"0,0006%",Computer Services,JP,"155.779,69 USD",4.800
604,Shenzhen Investment Ltd.,"0,0006%",Real Estate Holding and Development,HK,"155.524,16 USD",1.147.849
4733,OBIC Business Consultants Co. Ltd.,"0,0006%",Software,JP,"155.445,75 USD",3.878
DWNI,Deutsche Wohnen SE,"0,0006%",Real Estate Holding and Development,DE,"155.166,44 USD",7.985
TKA,Telekom Austria AG Class A,"0,0006%",Telecommunications Services,AT,"154.724,80 USD",16.401
EGIE3,Engie Brasil Energia SA,"0,0006%",Alternative Electricity,BR,"154.613,43 USD",18.750
002380,KCC Corp.,"0,0006%",Paints and Coatings,KR,"154.161,28 USD",726
002311,Guangdong Haid Group Co. Ltd. Class A,"0,0006%","Farming, Fishing, Ranching and Plantatio",CN,"154.044,26 USD",22.100
MEGACPO,Megacable Holdings SAB de CV,"0,0006%",Cable Television Services,MX,"153.066,53 USD",48.700
6881,China Galaxy Securities Co. Ltd. Class H,"0,0006%",Investment Services,CN,"152.291,54 USD",283.000
004370,NongShim Co. Ltd.,"0,0006%",Food Products,KR,"150.672,06 USD",454
4921,Fancl Corp.,"0,0006%",Cosmetics,JP,"150.663,40 USD",12.000
8919,Katitas Co. Ltd.,"0,0006%",Home Construction,JP,"150.029,59 USD",14.800
002230,Iflytek Co. Ltd. Class A,"0,0006%",Software,CN,"149.802,90 USD",25.800
683,Kerry Properties Ltd.,"0,0006%",Real Estate Holding and Development,BM,"149.590,65 USD",83.000
CASTROLIND,Castrol India Ltd.,"0,0006%",Oil Refining and Marketing,IN,"149.359,28 USD",63.918
4681,Resorttrust Inc.,"0,0006%",Hotels and Motels,JP,"148.937,61 USD",9.600
000538,Yunnan Baiyao Group Co. Ltd. Class A,"0,0006%",Pharmaceuticals,CN,"148.571,41 USD",20.420
880,SJM Holdings Ltd.,"0,0006%",Casinos and Gambling,HK,"148.449,83 USD",407.500
3958,Orient Securities Co. Ltd./China Class H,"0,0006%",Investment Services,CN,"147.815,96 USD",364.800
MFG,Magellan Financial Group Ltd.,"0,0006%",Asset Managers and Custodians,AU,"147.752,03 USD",27.193
688008,Montage Technology Co. Ltd. Class A,"0,0006%",Semiconductors,CN,"147.530,32 USD",20.231
000425,XCMG Construction Machinery Co. Ltd. Class A,"0,0006%",Machinery: Construction and Handling,CN,"146.936,21 USD",147.300
688036,Shenzhen Transsion Holdings Co. Ltd. Class A,"0,0006%",Telecommunications Equipment,CN,"146.609,98 USD",8.134
601788,Everbright Securities Co. Ltd. Class A,"0,0006%",Investment Services,CN,"146.120,16 USD",67.300
377300,Kakaopay Corp.,"0,0006%",Transaction Processing Services,KR,"145.982,45 USD",6.520
3549,Kusuri no Aoki Holdings Co. Ltd.,"0,0006%",Drug Retailers,JP,"145.699,83 USD",7.200
8976,Daiwa Office Investment Corp.,"0,0006%",Office REITs,JP,"145.167,84 USD",82
RAJESHEXPO,Rajesh Exports Ltd.,"0,0006%",Luxury Items,IN,"145.143,23 USD",40.861
MGLU3,Magazine Luiza SA,"0,0006%",Specialty Retailers,BR,"144.252,38 USD",61.192
BRAP4,Bradespar SA Preference Shares,"0,0006%",Diversified Financial Services,BR,"144.073,52 USD",39.439
1060,Alibaba Pictures Group Ltd.,"0,0005%",Entertainment,BM,"143.800,29 USD",2.500.000
636,Kerry Logistics Network Ltd.,"0,0005%",Transportation Services,BM,"142.747,67 USD",124.500
4003,United Electronics Co.,"0,0005%",Specialty Retailers,SA,"142.373,42 USD",6.000
004170,Shinsegae Inc.,"0,0005%",Diversified Retailers,KR,"142.153,91 USD",1.206
CNVRG,Converge Information and Communications Technology Solutions Inc.,"0,0005%",Telecommunications Services,PH,"141.689,27 USD",770.600
2451,Transcend Information Inc.,"0,0005%",Semiconductors,TW,"141.461,38 USD",39.000
SKC,SKYCITY Entertainment Group Ltd.,"0,0005%",Casinos and Gambling,NZ,"140.360,62 USD",131.294
3918,NagaCorp Ltd.,"0,0005%",Casinos and Gambling,KY,"139.613,34 USD",273.061
7476,As One Corp.,"0,0005%",Medical Equipment,JP,"139.410,10 USD",8.800
