Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
3269,Advance Residence Investment Corp.,"0,061%",Residential REITs,JP,"1.988.615,61 USD",966
6532,BayCurrent Consulting Inc.,"0,0604%",Professional Business Support Services,JP,"1.969.559,32 USD",96.600
9719,SCSK Corp.,"0,0601%",Computer Services,JP,"1.958.839,29 USD",103.400
8252,Marui Group Co. Ltd.,"0,0595%",Diversified Retailers,JP,"1.939.500,14 USD",130.500
8954,Orix JREIT Inc.,"0,059%",Office REITs,JP,"1.924.221,58 USD",1.897
7729,Tokyo Seimitsu Co. Ltd.,"0,0587%",Production Technology Equipment,JP,"1.912.930,73 USD",26.900
2212,Yamazaki Baking Co. Ltd.,"0,0578%",Food Products,JP,"1.885.296,38 USD",85.700
8960,United Urban Investment Corp.,"0,0578%",Diversified REITs,JP,"1.884.681,66 USD",2.117
4088,Air Water Inc.,"0,0571%",Specialty Chemicals,JP,"1.861.968,56 USD",127.300
6976,Taiyo Yuden Co. Ltd.,"0,0569%",Electronic Components,JP,"1.853.999,17 USD",88.100
5830,Iyogin Holdings Inc.,"0,0562%",Banks,JP,"1.833.418,18 USD",195.000
1944,Kinden Corp.,"0,0562%",Engineering and Contracting Services,JP,"1.832.244,11 USD",86.000
2181,Persol Holdings Co. Ltd.,"0,0559%",Business Training and Employment Agencie,JP,"1.823.579,34 USD",1.267.432
4751,CyberAgent Inc.,"0,0558%",Consumer Digital Services,JP,"1.820.483,85 USD",302.570
5901,Toyo Seikan Group Holdings Ltd.,"0,0555%",Containers and Packaging,JP,"1.809.003,79 USD",109.400
3092,ZOZO Inc.,"0,0553%",Diversified Retailers,JP,"1.802.195,42 USD",77.000
9201,Japan Airlines Co. Ltd.,"0,0551%",Airlines,JP,"1.794.999,78 USD",106.544
3064,MonotaRO Co. Ltd.,"0,0548%",Diversified Retailers,JP,"1.787.194,12 USD",169.390
7180,Kyushu Financial Group Inc.,"0,0543%",Banks,JP,"1.770.688,22 USD",266.400
5711,Mitsubishi Materials Corp.,"0,0539%",Diversified Industrials,JP,"1.756.188,87 USD",90.100
3086,J Front Retailing Co. Ltd.,"0,0533%",Diversified Retailers,JP,"1.738.860,29 USD",179.300
9706,Japan Airport Terminal Co. Ltd.,"0,0533%",Transportation Services,JP,"1.737.831,30 USD",49.500
5947,Rinnai Corp.,"0,0531%",Household Appliance,JP,"1.731.660,57 USD",72.200
8418,Yamaguchi Financial Group Inc.,"0,0523%",Banks,JP,"1.704.413,12 USD",139.500
4202,Daicel Corp.,"0,0522%",Chemicals: Diversified,JP,"1.701.199,53 USD",168.400
9533,Toho Gas Co. Ltd.,"0,0519%",Gas Distribution,JP,"1.692.691,46 USD",64.500
8985,Japan Hotel REIT Investment Corp.,"0,0519%",Hotel and Lodging REITs,JP,"1.691.442,93 USD",3.399
6967,Shinko Electric Industries Co. Ltd.,"0,0519%",Semiconductors,JP,"1.691.192,85 USD",47.500
6481,THK Co. Ltd.,"0,0518%",Machinery: Industrial,JP,"1.687.724,08 USD",87.300
9987,Suzuken Co. Ltd./Aichi Japan,"0,0513%",Drug Retailers,JP,"1.671.345,83 USD",55.340
8439,Tokyo Century Corp.,"0,0503%",Rental and Leasing Services: Consumer,JP,"1.641.152,44 USD",177.800
9684,Square Enix Holdings Co. Ltd.,"0,0503%",Electronic Entertainment,JP,"1.639.137,74 USD",54.700
2871,Nichirei Corp.,"0,05%",Food Products,JP,"1.628.814,15 USD",72.000
4716,Oracle Corp. Japan,"0,0497%",Software,JP,"1.621.922,43 USD",22.900
6849,Nihon Kohden Corp.,"0,0492%",Medical Equipment,JP,"1.604.995,39 USD",52.600
9048,Nagoya Railroad Co. Ltd.,"0,0492%",Transportation Services,JP,"1.602.914,19 USD",139.900
4922,Kose Corp.,"0,0488%",Cosmetics,JP,"1.591.892,84 USD",24.100
8233,Takashimaya Co. Ltd.,"0,0486%",Diversified Retailers,JP,"1.585.069,84 USD",95.600
7337,Hirogin Holdings Inc.,"0,0481%",Banks,JP,"1.566.741,54 USD",192.800
6460,Sega Sammy Holdings Inc.,"0,0474%",Electronic Entertainment,JP,"1.546.621,59 USD",109.900
6923,Stanley Electric Co. Ltd.,"0,0474%",Auto Parts,JP,"1.546.082,28 USD",84.200
3391,Tsuruha Holdings Inc.,"0,0472%",Drug Retailers,JP,"1.539.037,19 USD",26.000
2501,Sapporo Holdings Ltd.,"0,0469%",Brewers,JP,"1.530.130,77 USD",45.300
2809,Kewpie Corp.,"0,0469%",Food Products,JP,"1.529.311,15 USD",77.200
9504,Chugoku Electric Power Co. Inc.,"0,0467%",Conventional Electricity,JP,"1.521.286,07 USD",212.500
1721,COMSYS Holdings Corp.,"0,0466%",Engineering and Contracting Services,JP,"1.520.463,27 USD",75.900
2784,Alfresa Holdings Corp.,"0,0466%",Pharmaceuticals,JP,"1.519.848,87 USD",107.900
8227,Shimamura Co. Ltd.,"0,0461%",Apparel Retailers,JP,"1.504.610,39 USD",31.400
6471,NSK Ltd.,"0,046%",Auto Parts,JP,"1.499.674,76 USD",306.100
3309,Sekisui House Reit Inc.,"0,0458%",Residential REITs,JP,"1.494.207,90 USD",2.867
9301,Mitsubishi Logistics Corp.,"0,0458%",Transportation Services,JP,"1.493.928,54 USD",45.400
3288,Open House Group Co. Ltd.,"0,0454%",Real Estate Holding and Development,JP,"1.481.701,61 USD",51.400
1951,EXEO Group Inc.,"0,0444%",Engineering and Contracting Services,JP,"1.449.205,51 USD",141.100
4912,Lion Corp.,"0,0444%",Personal Products,JP,"1.447.953,16 USD",180.300
5110,Sumitomo Rubber Industries Ltd.,"0,0443%",Tires,JP,"1.444.794,30 USD",128.200
6005,Miura Co. Ltd.,"0,0439%",Machinery: Industrial,JP,"1.432.944,10 USD",69.500
4967,Kobayashi Pharmaceutical Co. Ltd.,"0,0435%",Personal Products,JP,"1.419.910,91 USD",41.100
2331,Sohgo Security Services Co. Ltd.,"0,0435%",Security Services,JP,"1.419.494,61 USD",235.700
2433,Hakuhodo DY Holdings Inc.,"0,0431%",Media Agencies,JP,"1.406.089,28 USD",170.100
8012,Nagase & Co. Ltd.,"0,0431%",Chemicals: Diversified,JP,"1.403.932,04 USD",71.700
7988,Nifco Inc./Japan,"0,043%",Auto Parts,JP,"1.402.414,33 USD",58.800
8955,Japan Prime Realty Investment Corp.,"0,0421%",Office REITs,JP,"1.373.409,91 USD",657
3291,Iida Group Holdings Co. Ltd.,"0,0421%",Home Construction,JP,"1.372.613,83 USD",100.700
3249,Industrial & Infrastructure Fund Investment Corp.,"0,042%",Industrial REITs,JP,"1.368.551,34 USD",1.715
5631,Japan Steel Works Ltd.,"0,041%",Machinery: Industrial,JP,"1.336.704,32 USD",44.400
3563,Food & Life Cos. Ltd.,"0,0408%",Restaurants and Bars,JP,"1.331.190,94 USD",73.400
9044,Nankai Electric Railway Co. Ltd.,"0,0407%",Diversified Industrials,JP,"1.328.445,70 USD",80.400
6674,GS Yuasa Corp.,"0,0407%",Auto Parts,JP,"1.326.402,37 USD",62.500
9364,Kamigumi Co. Ltd.,"0,0407%",Transportation Services,JP,"1.325.987,46 USD",65.300
3132,Macnica Holdings Inc.,"0,0407%",Semiconductors,JP,"1.325.731,01 USD",32.400
5105,Toyo Tire Corp.,"0,0404%",Tires,JP,"1.316.137,96 USD",73.800
8111,GOLDWIN Inc.,"0,0404%",Clothing and Accessories,JP,"1.315.996,05 USD",25.300
3226,Nippon Accommodations Fund Inc.,"0,0402%",Residential REITs,JP,"1.309.236,69 USD",324
6268,Nabtesco Corp.,"0,0401%",Machinery: Industrial,JP,"1.306.852,27 USD",79.800
4208,UBE Corp.,"0,0401%",Chemicals: Diversified,JP,"1.305.962,65 USD",71.000
6770,Alps Alpine Co. Ltd.,"0,04%",Electronic Components,JP,"1.305.401,38 USD",138.700
5706,Mitsui Mining & Smelting Co. Ltd.,"0,0398%",Nonferrous Metals,JP,"1.298.515,38 USD",40.200
3401,Teijin Ltd.,"0,0398%",Chemicals and Synthetic Fibers,JP,"1.298.087,75 USD",133.500
5344,Maruwa Co. Ltd./Aichi,"0,0398%",Electrical Components,JP,"1.297.336,85 USD",5.800
9065,Sankyu Inc.,"0,0398%",Trucking,JP,"1.296.233,41 USD",35.900
6951,Jeol Ltd.,"0,0397%",Electronic Equipment: Gauges and Meters,JP,"1.294.519,07 USD",30.200
4203,Sumitomo Bakelite Co. Ltd.,"0,0396%",Plastics,JP,"1.292.513,28 USD",46.800
5214,Nippon Electric Glass Co. Ltd.,"0,0396%",Glass,JP,"1.290.881,03 USD",54.900
9006,Keikyu Corp.,"0,0394%",Railroads,JP,"1.285.706,83 USD",174.400
7211,Mitsubishi Motors Corp.,"0,0393%",Automobiles,JP,"1.282.553,12 USD",461.100
8304,Aozora Bank Ltd.,"0,0393%",Banks,JP,"1.282.513,60 USD",85.200
9045,Keihan Holdings Co. Ltd.,"0,0391%",Railroads,JP,"1.273.930,45 USD",68.700
9468,Kadokawa Corp.,"0,0391%",Publishing,JP,"1.273.695,00 USD",61.700
7164,Zenkoku Hosho Co. Ltd.,"0,0388%",Consumer Lending,JP,"1.265.134,75 USD",35.300
5471,Daido Steel Co. Ltd.,"0,0388%",Iron and Steel,JP,"1.264.623,44 USD",125.500
3279,Activia Properties Inc.,"0,0387%",Diversified REITs,JP,"1.260.956,44 USD",537
5832,Chugin Financial Group Inc.,"0,0386%",Banks,JP,"1.258.108,12 USD",116.400
6028,TechnoPro Holdings Inc.,"0,0386%",Computer Services,JP,"1.257.722,59 USD",75.668
5444,Yamato Kogyo Co. Ltd.,"0,0384%",Iron and Steel,JP,"1.252.346,56 USD",24.000
3769,GMO Payment Gateway Inc.,"0,0382%",Transaction Processing Services,JP,"1.245.451,71 USD",28.871
9749,Fuji Soft Inc.,"0,0379%",Software,JP,"1.237.074,04 USD",30.000
6417,Sankyo Co. Ltd.,"0,0379%",Casinos and Gambling,JP,"1.235.764,42 USD",126.800
9989,Sundrug Co. Ltd.,"0,0378%",Drug Retailers,JP,"1.233.294,09 USD",48.500
5991,NHK Spring Co. Ltd.,"0,0378%",Auto Parts,JP,"1.231.881,38 USD",111.000
1963,JGC Holdings Corp.,"0,0377%",Engineering and Contracting Services,JP,"1.229.185,15 USD",154.900
3466,LaSalle Logiport REIT,"0,0375%",Industrial REITs,JP,"1.221.865,16 USD",1.300
2811,Kagome Co. Ltd.,"0,0374%",Soft Drinks,JP,"1.219.383,37 USD",53.600
4631,DIC Corp.,"0,0371%",Specialty Chemicals,JP,"1.208.544,97 USD",58.400
5714,Dowa Holdings Co. Ltd.,"0,0369%",Nonferrous Metals,JP,"1.202.838,14 USD",32.500
1414,SHO-BOND Holdings Co. Ltd.,"0,0369%",Engineering and Contracting Services,JP,"1.202.149,61 USD",31.900
8056,BIPROGY Inc.,"0,0367%",Computer Services,JP,"1.196.603,77 USD",45.300
2579,Coca-Cola Bottlers Japan Holdings Inc.,"0,0366%",Soft Drinks,JP,"1.194.107,35 USD",102.400
5076,INFRONEER Holdings Inc.,"0,0362%",Construction,JP,"1.181.107,89 USD",136.224
9831,Yamada Holdings Co. Ltd.,"0,0359%",Specialty Retailers,JP,"1.171.448,03 USD",418.000
1959,Kyudenko Corp.,"0,0358%",Construction,JP,"1.168.491,52 USD",28.700
9076,Seino Holdings Co. Ltd.,"0,0357%",Delivery Services,JP,"1.164.825,48 USD",89.400
7984,Kokuyo Co. Ltd.,"0,0357%",Industrial Suppliers,JP,"1.164.695,66 USD",67.800
6436,Amano Corp.,"0,0354%",Transportation Services,JP,"1.155.477,43 USD",48.100
4118,Kaneka Corp.,"0,0354%",Chemicals: Diversified,JP,"1.152.863,28 USD",42.900
7649,Sugi Holdings Co. Ltd.,"0,0353%",Drug Retailers,JP,"1.150.691,40 USD",74.200
6473,JTEKT Corp.,"0,0352%",Auto Parts,JP,"1.146.364,19 USD",158.300
4540,Tsumura & Co.,"0,0351%",Pharmaceuticals,JP,"1.143.688,95 USD",45.500
8967,Japan Logistics Fund Inc.,"0,0349%",Industrial REITs,JP,"1.137.247,76 USD",658
1860,Toda Corp.,"0,0346%",Construction,JP,"1.126.626,68 USD",162.500
4887,Sawai Group Holdings Co. Ltd.,"0,0342%",Pharmaceuticals,JP,"1.116.258,23 USD",28.700
6592,Mabuchi Motor Co. Ltd.,"0,0339%",Electrical Components,JP,"1.104.810,84 USD",71.300
5838,Rakuten Bank Ltd.,"0,0339%",Banks,JP,"1.103.779,95 USD",60.500
3471,Mitsui Fudosan Logistics Park Inc.,"0,0338%",Industrial REITs,JP,"1.102.885,87 USD",393
2264,Morinaga Milk Industry Co. Ltd.,"0,0337%",Food Products,JP,"1.100.290,81 USD",53.300
7518,NET One Systems Co. Ltd.,"0,0333%",Computer Services,JP,"1.086.966,18 USD",57.300
2670,ABC-Mart Inc.,"0,0333%",Apparel Retailers,JP,"1.086.531,55 USD",56.500
8424,Fuyo General Lease Co. Ltd.,"0,0332%",Rental and Leasing Services: Consumer,JP,"1.082.783,42 USD",13.700
6952,Casio Computer Co. Ltd.,"0,0331%",Consumer Electronics,JP,"1.078.087,12 USD",144.800
3292,AEON REIT Investment Corp.,"0,0328%",Retail REITs,JP,"1.068.007,25 USD",1.260
3048,Bic Camera Inc.,"0,0326%",Specialty Retailers,JP,"1.063.695,31 USD",106.400
3774,Internet Initiative Japan Inc.,"0,0324%",Telecommunications Services,JP,"1.056.906,04 USD",75.000
9507,Shikoku Electric Power Co. Inc.,"0,0323%",Conventional Electricity,JP,"1.053.666,36 USD",109.800
3994,Money Forward Inc.,"0,0318%",Software,JP,"1.036.408,41 USD",31.600
5463,Maruichi Steel Tube Ltd.,"0,0315%",Metal Fabricating,JP,"1.026.314,55 USD",43.100
4114,Nippon Shokubai Co. Ltd.,"0,0313%",Chemicals: Diversified,JP,"1.021.135,89 USD",96.900
3349,Cosmos Pharmaceutical Corp.,"0,0312%",Drug Retailers,JP,"1.016.524,36 USD",12.588
2229,Calbee Inc.,"0,0311%",Fruit and Grain Processing,JP,"1.015.286,52 USD",51.600
4530,Hisamitsu Pharmaceutical Co. Inc.,"0,0311%",Pharmaceuticals,JP,"1.012.781,83 USD",42.600
3941,Rengo Co. Ltd.,"0,0304%",Containers and Packaging,JP,"991.100,58 USD",147.000
4385,Mercari Inc.,"0,0303%",Consumer Digital Services,JP,"986.807,09 USD",84.600
8282,K's Holdings Corp.,"0,0302%",Specialty Retailers,JP,"984.567,76 USD",105.900
2371,Kakaku.com Inc.,"0,0301%",Consumer Digital Services,JP,"982.026,79 USD",81.200
7240,NOK Corp.,"0,0301%",Auto Parts,JP,"981.307,07 USD",70.900
8964,Frontier Real Estate Investment Corp.,"0,03%",Retail REITs,JP,"979.604,82 USD",344
2593,Ito En Ltd.,"0,0296%",Soft Drinks,JP,"966.721,82 USD",40.500
8986,Daiwa Securities Living Investments Corp.,"0,0294%",Residential REITs,JP,"960.022,91 USD",1.452
2810,House Foods Group Inc.,"0,0294%",Food Products,JP,"958.995,83 USD",52.200
3141,Welcia Holdings Co. Ltd.,"0,0294%",Drug Retailers,JP,"957.012,72 USD",69.416
2206,Ezaki Glico Co. Ltd.,"0,0286%",Food Products,JP,"932.680,01 USD",36.100
6925,Ushio Inc.,"0,0285%",Electrical Components,JP,"929.374,78 USD",69.200
4902,Konica Minolta Inc.,"0,0284%",Electronic Office Equipment,JP,"926.870,09 USD",309.900
4666,Park24 Co. Ltd.,"0,0283%",Transportation Services,JP,"923.254,32 USD",88.900
3635,Koei Tecmo Holdings Co. Ltd.,"0,0283%",Electronic Entertainment,JP,"922.991,94 USD",106.026
3234,Mori Hills REIT Investment Corp.,"0,0282%",Office REITs,JP,"917.953,48 USD",1.102
4272,Nippon Kayaku Co. Ltd.,"0,0281%",Chemicals: Diversified,JP,"917.813,17 USD",112.900
6324,Harmonic Drive Systems Inc.,"0,0281%",Machinery: Industrial,JP,"917.044,77 USD",34.600
6753,Sharp Corp./Japan,"0,0279%",Electronic Components,JP,"908.825,10 USD",147.204
7282,Toyoda Gosei Co. Ltd.,"0,0277%",Auto Parts,JP,"902.968,60 USD",46.600
4205,Zeon Corp.,"0,0275%",Chemicals: Diversified,JP,"896.575,77 USD",96.800
8060,Canon Marketing Japan Inc.,"0,0275%",Electronic Office Equipment,JP,"896.458,68 USD",31.800
6103,OKUMA Corp.,"0,027%",Machinery: Industrial,JP,"881.049,99 USD",20.600
4061,Denka Co. Ltd.,"0,0266%",Chemicals: Diversified,JP,"868.619,75 USD",61.500
2201,Morinaga & Co. Ltd./Japan,"0,0265%",Food Products,JP,"863.768,49 USD",54.100
8279,Yaoko Co. Ltd.,"0,0264%",Food Retailers and Wholesalers,JP,"861.162,62 USD",14.600
1942,Kandenko Co. Ltd.,"0,0263%",Construction,JP,"858.895,92 USD",72.100
5301,Tokai Carbon Co. Ltd.,"0,0263%",Specialty Chemicals,JP,"858.811,93 USD",135.500
2127,Nihon M&A Center Holdings Inc.,"0,0261%",Investment Services,JP,"851.640,88 USD",183.935
7313,TS Tech Co. Ltd.,"0,0261%",Auto Parts,JP,"849.498,17 USD",71.235
4733,OBIC Business Consultants Co. Ltd.,"0,0254%",Software,JP,"828.255,67 USD",20.663
9003,Sotetsu Holdings Inc.,"0,0253%",Travel and Tourism,JP,"825.669,60 USD",53.100
3360,Ship Healthcare Holdings Inc.,"0,0251%",Medical Equipment,JP,"819.166,41 USD",55.570
9031,Nishi-Nippon Railroad Co. Ltd.,"0,0247%",Railroads,JP,"804.976,61 USD",51.100
2531,Takara Holdings Inc.,"0,0245%",Distillers and Vintners,JP,"800.296,86 USD",118.700
8905,Aeon Mall Co. Ltd.,"0,0243%",Real Estate Holding and Development,JP,"793.937,70 USD",65.960
1893,Penta-Ocean Construction Co. Ltd.,"0,024%",Engineering and Contracting Services,JP,"783.251,14 USD",195.000
4206,Aica Kogyo Co. Ltd.,"0,0239%",Specialty Chemicals,JP,"778.531,93 USD",35.400
8876,Relo Group Inc.,"0,0237%",Real Estate Services,JP,"773.613,54 USD",76.700
4587,PeptiDream Inc.,"0,0233%",Biotechnology,JP,"760.560,63 USD",60.700
8410,Seven Bank Ltd.,"0,0233%",Banks,JP,"759.241,21 USD",450.400
3697,SHIFT Inc.,"0,0231%",Computer Services,JP,"751.980,65 USD",7.800
6966,Mitsui High-Tec Inc.,"0,0231%",Semiconductors,JP,"751.667,57 USD",16.800
3923,Rakus Co. Ltd.,"0,0229%",Computer Services,JP,"747.924,85 USD",65.900
7956,Pigeon Corp.,"0,0229%",Personal Products,JP,"747.017,09 USD",78.000
6136,OSG Corp.,"0,0228%",Machinery: Tools,JP,"741.951,70 USD",60.100
2222,Kotobuki Spirits Co. Ltd.,"0,0225%",Food Products,JP,"733.596,53 USD",66.387
3397,Toridoll Holdings Corp.,"0,0224%",Restaurants and Bars,JP,"729.673,23 USD",30.700
2327,NS Solutions Corp.,"0,0222%",Computer Services,JP,"723.726,49 USD",22.300
8572,Acom Co. Ltd.,"0,0222%",Consumer Lending,JP,"723.215,82 USD",282.500
7564,Workman Co. Ltd.,"0,0221%",Apparel Retailers,JP,"719.679,28 USD",30.900
4516,Nippon Shinyaku Co. Ltd.,"0,0218%",Pharmaceuticals,JP,"709.853,32 USD",36.300
8570,AEON Financial Service Co. Ltd.,"0,0212%",Consumer Lending,JP,"690.209,04 USD",82.200
4681,Resorttrust Inc.,"0,0211%",Hotels and Motels,JP,"688.836,42 USD",44.400
3549,Kusuri no Aoki Holdings Co. Ltd.,"0,021%",Drug Retailers,JP,"683.979,76 USD",33.800
6754,Anritsu Corp.,"0,021%",Telecommunications Equipment,JP,"683.683,22 USD",93.100
4185,JSR Corp.,"0,0205%",Chemicals: Diversified,JP,"667.636,07 USD",24.202
1973,NEC Networks & System Integration Corp.,"0,0203%",Computer Services,JP,"661.517,71 USD",46.700
9449,GMO internet group Inc.,"0,0199%",Consumer Digital Services,JP,"649.153,33 USD",41.200
8976,Daiwa Office Investment Corp.,"0,019%",Office REITs,JP,"619.618,82 USD",350
3116,Toyota Boshoku Corp.,"0,0187%",Auto Parts,JP,"609.131,69 USD",41.800
8086,Nipro Corp.,"0,0186%",Medical Equipment,JP,"606.415,73 USD",78.400
4921,Fancl Corp.,"0,0181%",Cosmetics,JP,"588.842,79 USD",46.900
8273,Izumi Co. Ltd.,"0,018%",Diversified Retailers,JP,"585.800,38 USD",27.300
8283,PALTAC Corp.,"0,0175%",Personal Products,JP,"571.964,75 USD",21.800
7458,Daiichikosho Co. Ltd.,"0,0173%",Consumer Electronics,JP,"562.495,78 USD",53.800
8114,Descente Ltd.,"0,0171%",Clothing and Accessories,JP,"556.396,96 USD",26.100
9401,TBS Holdings Inc.,"0,0169%",Radio and TV Broadcasters,JP,"551.610,30 USD",23.600
6755,Fujitsu General Ltd.,"0,0167%",Building: Climate Control,JP,"544.297,62 USD",39.700
7947,FP Corp.,"0,0165%",Containers and Packaging,JP,"539.341,05 USD",34.700
7205,Hino Motors Ltd.,"0,0165%",Commercial Vehicles and Parts,JP,"538.081,14 USD",192.700
7730,Mani Inc.,"0,0163%",Medical Supplies,JP,"530.448,95 USD",44.600
4812,Dentsu Soken Inc.,"0,0162%",Computer Services,JP,"526.609,18 USD",16.100
6707,Sanken Electric Co. Ltd.,"0,0161%",Semiconductors,JP,"526.361,00 USD",14.200
9010,Fuji Kyuko Co. Ltd.,"0,0158%",Recreational Services,JP,"515.428,43 USD",26.600
4816,Toei Animation Co. Ltd.,"0,0157%",Entertainment,JP,"511.252,66 USD",33.700
7476,As One Corp.,"0,0151%",Medical Equipment,JP,"492.687,96 USD",31.100
2296,Itoham Yonekyu Holdings Inc.,"0,0148%",Food Products,JP,"482.169,97 USD",18.280
2607,Fuji Oil Holdings Inc.,"0,0145%",Food Products,JP,"471.825,38 USD",30.000
6807,Japan Aviation Electronics Industry Ltd.,"0,0143%",Electronic Components,JP,"467.172,99 USD",30.100
6412,Heiwa Corp.,"0,0143%",Recreational Services,JP,"465.689,65 USD",36.300
2678,ASKUL Corp.,"0,0134%",Diversified Retailers,JP,"437.867,41 USD",30.967
2175,SMS Co. Ltd.,"0,0132%",Business Training and Employment Agencie,JP,"431.072,58 USD",34.900
4927,Pola Orbis Holdings Inc.,"0,0132%",Cosmetics,JP,"430.621,40 USD",50.500
4686,Justsystems Corp.,"0,0129%",Software,JP,"421.286,07 USD",23.900
4676,Fuji Media Holdings Inc.,"0,0117%",Radio and TV Broadcasters,JP,"381.446,43 USD",33.600
4483,JMDC Inc.,"0,0115%",Professional Business Support Services,JP,"374.808,30 USD",21.500
4928,Noevir Holdings Co. Ltd.,"0,0109%",Cosmetics,JP,"355.906,96 USD",10.300
8628,Matsui Securities Co. Ltd.,"0,0105%",Investment Services,JP,"342.440,42 USD",66.600
7071,Amvis Holdings Inc.,"0,0102%",Health Care Facilities,JP,"333.558,18 USD",26.500
8919,Katitas Co. Ltd.,"0,0101%",Home Construction,JP,"330.470,58 USD",32.600
7780,Menicon Co. Ltd.,"0,0094%",Medical Supplies,JP,"305.134,75 USD",36.800
3880,Daio Paper Corp.,"0,0092%",Paper,JP,"299.676,35 USD",53.200
9090,AZ-COM MARUWA Holdings Inc.,"0,0086%",Transportation Services,JP,"279.609,28 USD",36.800
8585,Orient Corp.,"0,0068%",Consumer Lending,JP,"220.183,91 USD",33.270
4506,Sumitomo Pharma Co. Ltd.,"0,0061%",Pharmaceuticals,JP,"198.746,38 USD",102.400
